2022/10/24 10:18:08,0.0
2022/10/24 10:18:09,0.0
2022/10/24 10:18:10,0.0
2022/10/24 10:18:11,0.0
2022/10/24 10:18:12,1.266
2022/10/24 10:18:13,18.143
2022/10/24 10:18:14,9.423
2022/10/24 10:18:15,1.547
2022/10/24 10:18:16,0.0
2022/10/24 10:18:17,1.688
2022/10/24 10:18:18,21.519
2022/10/24 10:18:19,15.893
2022/10/24 10:18:20,12.236
2022/10/24 10:18:21,6.751
2022/10/24 10:18:22,15.612
2022/10/24 10:18:23,13.643
2022/10/24 10:18:24,11.955
2022/10/24 10:18:25,9.845
2022/10/24 10:18:26,12.518
2022/10/24 10:18:27,14.487
2022/10/24 10:18:28,12.377
2022/10/24 10:18:29,11.252
2022/10/24 10:18:30,14.346
2022/10/24 10:18:31,15.19
2022/10/24 10:18:32,15.049
2022/10/24 10:18:33,6.47
2022/10/24 10:18:34,4.501
2022/10/24 10:18:35,7.314
2022/10/24 10:18:36,10.408
2022/10/24 10:18:37,8.439
2022/10/24 10:18:38,9.986
2022/10/24 10:18:39,10.408
2022/10/24 10:18:40,5.485
2022/10/24 10:18:41,0.141
2022/10/24 10:19:02,0.0
2022/10/24 10:19:03,0.563
2022/10/24 10:19:04,15.331
2022/10/24 10:19:05,12.518
2022/10/24 10:19:06,8.158
2022/10/24 10:19:07,12.518
2022/10/24 10:19:08,5.204
2022/10/24 10:19:09,0.0
2022/10/24 10:19:10,4.219
2022/10/24 10:19:11,7.173
2022/10/24 10:19:12,9.564
2022/10/24 10:19:13,9.142
2022/10/24 10:19:14,8.017
2022/10/24 10:19:15,9.423
2022/10/24 10:19:16,11.111
2022/10/24 10:19:17,10.408
2022/10/24 10:19:18,1.406
2022/10/24 10:19:19,3.657
2022/10/24 10:19:20,14.487
2022/10/24 10:19:21,14.768
2022/10/24 10:19:22,7.595
2022/10/24 10:19:23,3.376
2022/10/24 10:19:24,3.094
2022/10/24 10:19:25,9.423
2022/10/24 10:19:26,14.205
2022/10/24 10:19:27,6.048
2022/10/24 10:19:28,6.892
2022/10/24 10:19:29,12.096
2022/10/24 10:19:30,2.11
2022/10/24 10:19:31,8.158
2022/10/24 10:19:32,13.643
2022/10/24 10:19:33,5.626
2022/10/24 10:19:34,1.828
2022/10/24 10:19:35,4.36
2022/10/24 10:19:36,7.454
2022/10/24 10:19:37,11.392
2022/10/24 10:19:38,2.25
2022/10/24 10:19:39,0.0
2022/10/24 10:19:40,12.94
2022/10/24 10:19:41,13.643
2022/10/24 10:19:42,4.782
2022/10/24 10:19:43,5.767
2022/10/24 10:19:44,10.97
2022/10/24 10:19:45,4.923
2022/10/24 10:19:46,4.079
2022/10/24 10:19:47,6.892
2022/10/24 10:19:48,8.017
2022/10/24 10:19:49,9.423
2022/10/24 10:19:50,6.188
2022/10/24 10:19:51,3.516
2022/10/24 10:19:52,0.141
2022/10/24 10:19:53,2.813
2022/10/24 10:19:54,2.954
2022/10/24 10:19:55,3.235
2022/10/24 10:19:56,4.641
2022/10/24 10:19:57,4.641
2022/10/24 10:19:58,5.485
2022/10/24 10:19:59,2.672
2022/10/24 10:20:00,3.235
2022/10/24 10:20:01,3.094
2022/10/24 10:20:02,3.938
2022/10/24 10:20:03,3.235
2022/10/24 10:20:04,3.376
2022/10/24 10:20:05,6.892
2022/10/24 10:20:06,6.892
2022/10/24 10:20:07,2.11
2022/10/24 10:20:08,1.547
2022/10/24 10:20:09,1.688
2022/10/24 10:20:10,3.516
2022/10/24 10:20:11,4.501
2022/10/24 10:20:12,7.876
2022/10/24 10:20:13,14.346
2022/10/24 10:20:14,3.235
2022/10/24 10:20:15,0.0
2022/10/24 10:20:16,0.703
2022/10/24 10:20:17,16.737
2022/10/24 10:20:18,17.722
2022/10/24 10:20:19,6.188
2022/10/24 10:20:20,0.0
2022/10/24 10:20:21,0.0
2022/10/24 10:27:20,0.0
2022/10/24 10:27:21,0.0
2022/10/24 10:27:22,0.0
2022/10/24 10:27:23,0.0
2022/10/24 10:27:24,0.0
2022/10/24 10:27:25,0.141
2022/10/24 10:27:26,0.0
2022/10/24 10:27:27,11.111
2022/10/24 10:27:28,20.956
2022/10/24 10:27:29,14.065
2022/10/24 10:27:30,2.391
2022/10/24 10:27:31,0.0
2022/10/24 10:27:32,0.0
2022/10/24 10:27:33,0.0
2022/10/24 10:27:34,0.0
2022/10/24 10:27:35,0.0
2022/10/24 10:27:36,0.0
2022/10/24 10:27:37,0.0
2022/10/24 10:27:38,0.0
2022/10/24 10:27:39,0.0
2022/10/24 10:27:40,9.423
2022/10/24 10:27:41,14.346
2022/10/24 10:27:42,6.048
2022/10/24 10:27:43,0.141
2022/10/24 10:27:44,0.0
2022/10/24 10:27:45,0.0
2022/10/26 17:24:10,8.017
2022/10/26 17:24:12,7.736
2022/10/26 17:24:13,7.876
2022/10/26 17:24:14,7.876
2022/10/26 17:24:14,7.736
2022/10/26 17:24:15,7.876
2022/10/26 17:24:17,7.736
2022/10/26 17:24:18,7.736
2022/10/26 17:24:19,8.017
2022/10/26 17:24:19,7.876
2022/10/26 17:24:21,7.736
2022/10/26 17:24:22,7.876
2022/10/26 17:24:22,7.736
2022/10/26 17:24:23,7.736
2022/10/26 17:24:24,7.736
2022/10/26 17:24:25,7.736
2022/10/26 17:24:26,7.736
2022/10/26 17:24:27,7.736
2022/10/26 17:24:29,7.876
2022/10/26 17:24:29,7.736
